,Duration,Total_Stops,Price,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Jounrey_date,Jounrey_month,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
3083,455,1,10261,11,40,19,15,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3084,165,0,5176,6,10,8,55,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3085,660,1,12192,8,0,19,0,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3086,90,0,1759,22,45,0,15,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3087,320,1,4744,2,5,7,25,27,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3088,160,0,4462,20,25,23,5,15,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3089,135,0,6300,8,20,10,35,3,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3090,75,0,2575,19,30,20,45,21,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3091,560,1,6305,4,0,13,20,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3092,160,0,8290,19,40,22,20,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3093,180,0,4990,21,15,0,15,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3094,165,0,6135,23,25,2,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3095,345,1,5733,2,0,7,45,27,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3096,900,1,7670,6,0,21,0,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3097,170,0,4823,20,0,22,50,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3098,965,1,6979,4,55,21,0,5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3099,545,1,10493,9,25,18,30,24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3100,1395,2,16111,20,0,19,15,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3101,1275,2,10651,22,0,19,15,6,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3102,665,1,6600,5,5,16,10,27,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3103,165,0,5198,10,10,12,55,21,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3104,450,2,12778,8,50,16,20,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3105,85,0,2754,19,5,20,30,27,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3106,305,1,7255,20,25,1,30,5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3107,375,1,14486,7,5,13,20,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3108,355,1,6591,7,0,12,55,21,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3109,175,0,3573,21,10,0,5,21,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3110,155,0,3384,9,30,12,5,21,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3111,100,1,7742,12,0,13,40,24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3112,345,1,6386,2,0,7,45,6,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3113,545,1,8891,9,25,18,30,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3114,480,1,13587,13,0,21,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3115,350,1,8227,7,30,13,20,27,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3116,805,2,12125,9,50,23,15,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3117,140,0,3873,22,20,0,40,15,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3118,570,1,13377,16,0,1,30,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3119,160,0,4622,6,55,9,35,3,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3120,170,0,3943,22,10,1,0,15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3121,0,1,8610,20,20,20,20,5,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3122,915,1,6717,7,5,22,20,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3123,630,1,10877,8,30,19,0,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3124,290,1,4775,15,15,20,5,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3125,175,0,6205,9,35,12,30,24,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3126,560,1,6637,11,40,21,0,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3127,200,2,12074,7,30,10,50,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3128,155,0,4804,11,30,14,5,21,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3129,315,1,7252,21,0,2,15,5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3130,275,1,6069,7,35,12,10,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3131,165,0,3850,15,40,18,25,18,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3132,30,2,12940,18,45,19,15,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3133,435,1,8844,11,15,18,30,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3134,630,1,15078,15,0,1,30,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3135,85,0,11005,22,45,0,10,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3136,635,1,7006,15,0,1,35,21,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3137,295,1,4259,16,55,21,50,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3138,1305,2,11762,21,30,19,15,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3139,155,0,3841,6,55,9,30,27,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3140,155,0,4174,17,15,19,50,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3141,380,1,5583,15,45,22,5,6,6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3142,170,0,4668,21,0,23,50,6,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3143,175,0,4990,18,25,21,20,18,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3144,165,0,6985,22,10,0,55,24,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3145,180,0,4823,16,55,19,55,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3146,700,1,9345,7,10,18,50,18,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3147,665,1,6818,5,5,16,10,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3148,105,2,11543,5,55,7,40,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3149,85,0,2175,22,45,0,10,24,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3150,555,1,14848,10,0,19,15,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3151,390,1,8283,19,0,1,30,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3152,830,1,8405,11,40,1,30,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3153,875,1,11038,17,40,8,15,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3154,140,0,3384,17,45,20,5,21,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3155,415,1,6573,18,35,1,30,4,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3156,170,0,3943,23,30,2,20,27,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3157,175,0,6860,7,10,10,5,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3158,175,0,4823,18,25,21,20,5,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3159,165,0,5228,17,0,19,45,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3160,140,0,5277,22,5,0,25,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3161,1100,2,13243,7,0,1,20,5,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3162,780,1,9794,6,0,19,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3163,480,1,13377,17,30,1,30,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3164,610,2,10697,8,20,18,30,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3165,155,0,3384,9,30,12,5,27,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3166,940,1,6734,6,50,22,30,5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3167,170,0,5228,21,5,23,55,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3168,105,1,8891,9,25,11,10,24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3169,140,0,3384,7,55,10,15,27,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3170,780,1,17057,8,0,21,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3171,265,1,3480,19,20,23,45,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3172,170,0,4423,9,30,12,20,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3173,270,1,4760,8,45,13,15,24,6,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3174,155,0,3807,10,20,12,55,21,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3175,155,0,4804,4,40,7,15,18,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3176,290,1,5694,7,30,12,20,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3177,600,1,10197,9,0,19,0,24,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3178,170,0,4077,23,30,2,20,15,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3179,155,0,5224,11,30,14,5,5,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3180,160,0,4804,21,25,0,5,24,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3181,75,1,7662,12,0,13,15,21,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3182,385,1,8610,17,0,23,25,6,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3183,1165,2,12009,10,0,5,25,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3184,170,0,4729,5,10,8,0,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3185,170,0,7931,5,10,8,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3186,780,1,7618,8,0,21,0,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3187,435,1,13377,18,15,1,30,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3188,955,1,5192,7,35,23,30,6,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3189,455,1,7268,11,40,19,15,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3190,170,0,5694,4,0,6,50,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3191,750,1,7198,13,0,1,30,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3192,155,0,3873,6,55,9,30,18,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3193,165,0,4483,11,10,13,55,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3194,340,1,6752,16,45,22,25,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3195,175,0,4823,7,10,10,5,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3196,745,1,10203,20,30,8,55,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3197,140,0,3873,22,20,0,40,18,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3198,80,0,2017,13,10,14,30,27,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3199,225,2,16057,10,0,13,45,15,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3200,305,1,6593,20,25,1,30,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3201,175,0,3971,21,10,0,5,24,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3202,420,1,13587,14,0,21,0,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3203,625,1,6253,20,45,7,10,15,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3204,955,1,5192,7,35,23,30,15,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3205,260,2,16372,9,25,13,45,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3206,170,0,5403,11,30,14,20,24,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3207,440,1,11200,11,30,18,50,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3208,145,0,3858,11,35,14,0,6,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3209,155,0,4174,15,30,18,5,4,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3210,185,0,5411,18,5,21,10,27,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3211,90,0,3175,16,55,18,25,15,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3212,140,0,3858,14,45,17,5,24,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3213,360,2,12182,13,15,19,15,15,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3214,180,0,4990,16,55,19,55,21,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3215,175,0,6860,10,5,13,0,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3216,175,0,8001,14,55,17,50,3,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3217,385,1,8085,17,0,23,25,5,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3218,170,0,3419,0,25,3,15,27,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3219,225,2,15164,10,0,13,45,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3220,165,0,6565,17,15,20,0,24,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3221,220,1,6857,6,50,10,30,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3222,1100,2,12140,7,0,1,20,5,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3223,145,0,3841,9,0,11,25,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3224,1300,1,8372,10,0,7,40,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3225,390,3,8607,16,45,23,15,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3226,660,1,13587,10,0,21,0,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3227,90,0,4392,12,0,13,30,24,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3228,165,0,6961,17,0,19,45,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3229,795,1,8907,9,45,23,0,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3230,835,1,6442,8,35,22,30,15,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3231,380,2,13486,12,55,19,15,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3232,75,0,3100,19,30,20,45,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3233,185,0,5201,18,5,21,10,24,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3234,825,2,9413,7,35,21,20,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3235,1380,2,13591,20,15,19,15,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3236,895,1,6781,8,15,23,10,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3237,480,1,13727,17,30,1,30,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3238,480,1,7408,13,0,21,0,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3239,1100,2,11911,13,20,7,40,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3240,160,0,5403,7,0,9,40,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3241,590,1,6152,20,45,6,35,24,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3242,635,1,8216,11,55,22,30,18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3243,855,2,7084,7,5,21,20,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3244,860,1,7575,4,55,19,15,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3245,35,1,6781,8,15,8,50,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3246,80,0,2385,5,45,7,5,15,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3247,480,1,9385,13,0,21,0,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3248,175,0,5048,7,45,10,40,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3249,305,1,5058,20,25,1,30,6,12,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3250,440,1,11269,6,0,13,20,21,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3251,390,1,7363,19,0,1,30,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3252,1305,2,11762,21,30,19,15,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3253,1045,2,11883,5,50,23,15,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3254,140,0,3847,22,20,0,40,21,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3255,930,1,8662,7,10,22,40,5,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3256,175,0,4423,21,10,0,5,5,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3257,875,1,8991,17,40,8,15,6,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3258,295,1,5409,17,55,22,50,15,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3259,455,1,6442,8,35,16,10,27,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3260,590,2,9941,12,0,21,50,24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3261,880,2,6494,6,40,21,20,21,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3262,510,1,7198,17,0,1,30,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3263,170,0,7110,5,45,8,35,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3264,155,0,4804,20,20,22,55,5,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3265,175,0,4823,7,10,10,5,15,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3266,780,1,10791,6,0,19,0,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3267,115,1,7980,7,10,9,5,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3268,95,1,6587,5,15,6,50,27,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3269,135,0,3687,7,5,9,20,5,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3270,30,2,13307,18,45,19,15,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3271,85,0,2050,15,0,16,25,24,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3272,600,1,10197,9,0,19,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3273,170,0,4668,21,0,23,50,24,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3274,170,0,4990,13,0,15,50,24,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3275,90,0,4049,6,25,7,55,24,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3276,720,1,7933,9,0,21,0,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3277,90,0,4049,9,10,10,40,5,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3278,755,1,8098,13,0,1,35,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3279,170,0,4990,20,0,22,50,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3280,1030,2,12568,17,25,10,35,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3281,475,1,23267,10,20,18,15,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3282,140,0,5277,22,5,0,25,21,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3283,865,2,13879,17,15,7,40,27,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3284,155,0,4174,17,15,19,50,4,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3285,-30,2,10178,19,45,19,15,5,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3286,165,0,4878,19,30,22,15,21,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3287,170,0,4668,9,45,12,35,27,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3288,735,1,7005,8,45,21,0,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3289,925,1,9929,3,50,19,15,15,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3290,170,0,6094,5,10,8,0,21,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3291,460,1,8882,4,55,12,35,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3292,660,1,10197,8,0,19,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3293,155,0,4804,20,20,22,55,5,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3294,350,1,13628,7,30,13,20,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3295,190,0,6216,14,40,17,50,27,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3296,95,1,7480,5,15,6,50,21,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3297,375,1,11936,10,0,16,15,6,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3298,135,0,3859,8,20,10,35,18,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3299,175,0,21730,21,10,0,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3300,500,1,6628,17,10,1,30,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3301,1195,2,10151,12,0,7,55,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3302,295,1,7010,5,10,10,5,15,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3303,180,0,8033,13,10,16,10,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3304,315,1,6911,21,0,2,15,6,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3305,1100,2,13033,7,0,1,20,6,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3306,170,0,3943,4,0,6,50,24,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3307,175,0,6205,9,35,12,30,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3308,570,1,14871,11,30,21,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3309,465,1,16108,11,30,19,15,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3310,160,0,3311,5,55,8,35,5,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3311,155,0,4174,11,30,14,5,4,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3312,170,0,4823,16,55,19,45,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3313,920,1,8425,22,0,13,20,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3314,540,1,5281,10,35,19,35,6,9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3315,780,1,13797,8,0,21,0,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3316,170,0,4823,8,30,11,20,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3317,955,1,7258,17,40,9,35,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3318,765,1,18192,12,50,1,35,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
